Date	ADBE	CAT	DELL	INTC	MU	NVDA	PG	TEAM	WM
2025-03-18	-0.33893605	0.08322288	0.22983318	-0.00906638	0.61416820	0.00373674	0.01584879	0.00742392	-0.04134689
2025-03-19	-0.33325730	0.08520054	0.22553965	-0.00740857	0.61813104	0.00389868	0.01373615	0.00370696	-0.04080268
2025-03-20	-0.32500239	0.08515820	0.23194383	-0.00738101	0.62730315	0.00875777	0.01403850	-0.00683740	-0.04284712
2025-03-21	-0.32265215	0.08369343	0.23020731	-0.00220296	0.63089029	0.00842256	0.01633901	-0.01459979	-0.04130188
2025-03-24	-0.32040352	0.09004210	0.22573053	-0.01312848	0.62115805	0.01285589	0.01244043	-0.02286678	-0.04144436
2025-03-25	-0.32897764	0.08313584	0.21966747	-0.03350741	0.61369883	0.01553193	0.01384592	-0.01582003	-0.03875815
2025-03-26	-0.33865941	0.08336380	0.20765814	-0.04968750	0.56566971	0.01607412	0.01844475	-0.01648913	-0.05233680
2025-03-27	-0.33716989	0.10559680	0.17793970	-0.06820738	0.54759512	0.02000082	0.02034454	0.00547184	-0.05730425
2025-03-28	-0.33931065	0.10501994	0.18502988	-0.06221393	0.55025280	0.02229563	0.02032347	0.00098892	-0.05830796
2025-03-31	-0.35220735	0.12076576	0.20515365	-0.08597392	0.64006679	0.00417514	0.02424704	0.00050802	-0.06798611
2025-04-01	-0.35325505	0.12244331	0.21713397	-0.08927932	0.64855372	0.00444037	0.02352406	0.00484118	-0.06769303
2025-04-02	-0.35270334	0.12129755	0.21558761	-0.09200668	0.64190378	0.00253352	0.02319128	0.00167855	-0.06589469
2025-04-03	-0.35091106	0.11201498	0.24963604	-0.15861010	0.63891072	-0.01826745	0.02596606	-0.01197149	-0.07770147
2025-04-04	-0.35038861	0.10305632	0.23067376	-0.14300046	0.65974096	-0.01775077	0.03524004	-0.04771128	-0.07022012
2025-04-07	-0.35934413	0.08764267	0.25915719	-0.17000840	0.68027759	-0.00811508	0.02702780	-0.06096166	-0.09250228
2025-04-08	-0.35347871	0.08739103	0.26265586	-0.18204798	0.68013337	-0.00854422	0.02757845	-0.05805696	-0.09281223
2025-04-09	-0.34064390	0.08271912	0.27444318	-0.17760671	0.68409284	-0.01400989	0.02668834	-0.05881545	-0.08547727
2025-04-10	-0.33229697	0.05478540	0.28833916	-0.14128324	0.67693411	-0.02196862	0.02831671	-0.08330674	-0.08117103
2025-04-11	-0.32953995	0.05026235	0.28962901	-0.13729210	0.68640159	-0.01930858	0.02700595	-0.09336846	-0.08527991
2025-04-14	-0.31767805	0.04860565	0.28415838	-0.14483799	0.69785010	-0.00629325	0.02976842	-0.07786333	-0.08849977
2025-04-15	-0.31366945	0.04966668	0.28307522	-0.13589027	0.70656912	0.00175674	0.02658348	-0.08386044	-0.08840224
2025-04-16	-0.30061898	0.03699816	0.28230701	-0.14190026	0.71184102	-0.00603399	0.02793651	-0.06412911	-0.08697610
2025-04-17	-0.28769989	0.03139358	0.30206246	-0.14989558	0.70989903	-0.01331777	0.02766874	-0.07403090	-0.07907820
2025-04-21	-0.29095849	0.03101697	0.30384470	-0.15307187	0.71871119	-0.01007152	0.03028524	-0.06692986	-0.07938697
2025-04-22	-0.28817639	0.02909531	0.29958486	-0.15384207	0.71466385	-0.01166305	0.02776278	-0.06639937	-0.08078539
2025-04-23	-0.29245973	0.03148834	0.29121602	-0.15156591	0.71279256	-0.01319897	0.02641846	-0.06563351	-0.08774376
2025-04-24	-0.28705802	0.03813381	0.29155731	-0.15145953	0.70976662	-0.00433787	0.02657230	-0.06602703	-0.09309694
2025-04-25	-0.29021273	0.03648517	0.28839776	-0.13948919	0.70418899	-0.00768857	0.02428191	-0.06430935	-0.09448039
2025-04-28	-0.28935662	0.03722324	0.28702619	-0.13410636	0.70630045	-0.00809029	0.02408391	-0.06280750	-0.09511036
2025-04-29	-0.29051371	0.03777625	0.29060465	-0.12651552	0.71579334	-0.00532833	0.02720686	-0.05496271	-0.09061994
2025-04-30	-0.29571156	0.03117280	0.29797140	-0.11918903	0.71085275	-0.00032963	0.03025482	-0.05127605	-0.09436384
2025-05-01	-0.29683397	0.03216161	0.29643464	-0.11812257	0.71008747	0.00005150	0.02946372	-0.05219999	-0.09495359
2025-05-02	-0.29140877	0.03481811	0.29095691	-0.11169188	0.70797421	-0.00441054	0.02976261	-0.13139033	-0.08092553
2025-05-05	-0.29110610	0.00106108	0.41707189	-0.13203537	0.72220770	0.01945212	0.03026264	-0.11964942	-0.11153940
2025-05-06	-0.29597874	0.00039048	0.41566205	-0.13022304	0.71579122	0.02039187	0.03074587	-0.13601461	-0.11288000
2025-05-07	-0.30018311	0.01472397	0.47698218	-0.03528507	0.71339405	0.02286474	0.03108761	0.07267048	-0.12469962
2025-05-08	-0.29430503	0.01136157	0.48773327	-0.04957325	0.73582540	0.01829014	0.02784666	0.06713501	-0.11443538
2025-05-09	-0.30004674	0.01484388	0.48623056	-0.08106785	0.74033101	0.01230589	0.03089640	0.08288436	-0.11874303
2025-05-12	-0.30344032	0.04380324	0.45919412	-0.03741362	0.73562332	0.06047467	0.03104353	0.04652676	-0.13275238
2025-05-13	-0.29956349	0.06033182	0.45704752	-0.05176185	0.72982464	0.06798389	0.03291240	0.04847244	-0.14465278
2025-05-14	-0.30377109	0.02384074	0.47693569	-0.06584277	0.71485074	0.07985980	0.04025697	0.03073864	-0.13632588
2025-05-15	-0.31284819	0.03897020	0.47941997	-0.08065875	0.69332683	0.10966924	0.03354618	0.03302179	-0.15444108
2025-05-16	-0.26703696	0.04227551	0.48423595	-0.11202307	0.67977051	0.11074971	0.03087861	0.04535940	-0.15194242
2025-05-19	-0.26850585	0.04014806	0.47629039	-0.10691080	0.66420864	0.11057374	0.02817921	0.06283505	-0.15296078
2025-05-20	-0.26071959	0.04572794	0.47706452	-0.10127094	0.66555264	0.11209878	0.02918403	0.06694641	-0.15976205
2025-05-21	-0.22110762	0.04486538	0.48887476	-0.05045765	0.71079529	0.08578473	-0.00816342	0.09542614	-0.12871279
2025-05-22	-0.21286333	0.04048694	0.46581894	-0.06221330	0.71242723	0.08534485	-0.00791899	0.11306009	-0.13340163
2025-05-23	-0.21218286	0.04476244	0.49099948	-0.04984715	0.74032307	0.08370834	-0.00736674	0.06904483	-0.14690293
2025-05-27	-0.21542435	0.04252380	0.48489355	-0.05210593	0.75339576	0.08217379	-0.00126527	0.06562205	-0.14919586
2025-05-28	-0.21906457	0.04210993	0.48359415	-0.05150465	0.75105646	0.09047381	-0.00210012	0.05424541	-0.15312371
2025-05-29	-0.22779735	0.03755950	0.46387594	-0.03485974	0.76119909	0.08320763	-0.01805018	0.07193403	-0.16107952
2025-05-30	-0.23197191	0.03510983	0.47375075	-0.04887612	0.76137085	0.10313960	-0.01917206	0.07815033	-0.17400263
2025-06-02	-0.22961657	0.04749685	0.47852801	-0.05906943	0.77124857	0.10047139	-0.01645493	0.08306112	-0.17498714
2025-06-03	-0.22048390	0.04995799	0.55654616	-0.04191712	0.79321789	0.09115265	-0.01669216	0.07187998	-0.17911559
2025-06-04	-0.22092530	0.04962435	0.57135353	-0.02810401	0.79378616	0.08624681	-0.02002964	0.07759860	-0.18240808
2025-06-05	-0.22310415	0.06610367	0.66095343	-0.04420834	0.80382680	0.10225178	-0.01819403	0.05213784	-0.19099185
2025-06-06	-0.22492096	0.06588943	0.65993114	-0.05163802	0.80387902	0.10359476	-0.01987378	0.04168677	-0.19221433
2025-06-09	-0.21401446	0.07354638	0.64359007	-0.06850268	0.80006875	0.10978566	-0.02206864	0.05002753	-0.19318978
2025-06-10	-0.22231157	0.06997020	0.63830064	-0.03504966	0.80892922	0.10977899	-0.02159167	0.06214912	-0.18789678
2025-06-11	-0.22749273	0.07420662	0.63675328	-0.06311436	0.81516385	0.10889365	-0.02027337	0.04878844	-0.18916701
2025-06-12	-0.23226597	0.07713495	0.63156847	-0.06985171	0.82990546	0.10818395	-0.02804248	0.05485286	-0.19202960
2025-06-13	-0.22909794	0.07621651	0.63546537	-0.07114861	0.82880274	0.10513068	-0.02668038	0.05672338	-0.19292677
2025-06-16	-0.22004839	0.08009638	0.64144193	-0.06043886	0.83687232	0.10442724	-0.02500598	0.05600461	-0.19669331
2025-06-17	-0.13751178	0.08818579	0.62329517	-0.08503218	0.84983626	0.10736205	-0.02091650	0.03959362	-0.19655917
2025-06-18	-0.11298392	0.08765960	0.68479628	-0.05950044	0.81440673	0.18729865	-0.03030757	0.06060943	-0.19586604
2025-06-20	-0.14738596	0.08952011	0.69755457	-0.00096285	0.90567238	0.16914038	-0.01950358	-0.02338379	-0.20814806
2025-06-23	-0.15205506	0.09041596	0.72455893	-0.03497834	0.94237852	0.18991244	-0.02419619	-0.03610652	-0.21639576
2025-06-24	-0.15524754	0.09593712	0.70853245	-0.00176286	0.93390367	0.18327677	-0.02414214	-0.02290990	-0.21240624
2025-06-25	-0.15498159	0.09622321	0.70627331	-0.01185369	0.83970374	0.18473281	-0.01811512	-0.01460241	-0.22265414
2025-06-26	-0.15638103	0.10438271	0.72479189	-0.01767511	0.81590124	0.18312836	-0.01975267	-0.01668102	-0.22933236
2025-06-27	-0.15639495	0.10653311	0.72151089	-0.02258505	0.82133042	0.18222050	-0.02004920	-0.01662771	-0.22591423
2025-06-30	-0.15434726	0.10420207	0.73513658	-0.00997379	0.84519749	0.19392455	-0.01688964	-0.01662338	-0.22574543
2025-07-01	-0.15532726	0.10047064	0.73802595	-0.00193118	0.85828838	0.18715588	-0.01203637	-0.04127034	-0.22648467
2025-07-02	-0.13493228	0.09691027	0.74376921	0.02528173	0.86626671	0.17579802	-0.01197537	-0.02965451	-0.22200980
2025-07-03	-0.12619660	0.10554530	0.73275305	-0.00279251	0.86808248	0.17676069	-0.01235243	-0.03525229	-0.23098867
2025-07-07	-0.12943075	0.10988820	0.71418934	-0.00043141	0.86627702	0.18345470	-0.01074487	-0.05568106	-0.22299990
2025-07-08	-0.12812177	0.11052288	0.71120123	-0.00287906	0.84981205	0.17662070	-0.00871568	-0.06004401	-0.22162232
2025-07-09	-0.09545742	0.11025226	0.71732067	-0.00337674	0.85974947	0.17245442	-0.00937083	-0.07218228	-0.22657104
2025-07-10	-0.10224355	0.10775560	0.70576514	0.07091896	0.78889162	0.18076699	0.00459132	-0.15110127	-0.23374142
2025-07-11	-0.11080989	0.11039534	0.70494276	0.04988395	0.77940044	0.19704042	-0.00422066	-0.19587271	-0.23643683
2025-07-14	-0.11675300	0.10575275	0.70627063	0.05897168	0.78280791	0.19434345	0.00091397	-0.19632245	-0.23475546
2025-07-15	-0.08814809	0.13405949	0.73008807	0.05041603	0.72321515	0.18914148	0.01506362	-0.25299170	-0.25342731
2025-07-16	-0.08189322	0.10710489	0.76590510	0.06217148	0.77150421	0.17823879	0.00991171	-0.24301999	-0.24686883
2025-07-17	-0.08542699	0.10071568	0.77276134	0.06143953	0.77028902	0.17953577	0.00676627	-0.25211606	-0.24000878
2025-07-18	-0.08963758	0.10267677	0.73265951	0.07362362	0.79637310	0.19229525	0.01305014	-0.28214807	-0.24003781
2025-07-21	-0.14490535	0.09986437	0.73961623	0.08949318	0.82535921	0.19456966	0.01799510	-0.33312910	-0.25614984
2025-07-22	-0.13642785	0.10275378	0.71074963	0.09135504	0.80311450	0.19494550	0.02206350	-0.30888769	-0.25240780
2025-07-23	-0.14793302	0.10726336	0.71258989	0.11826495	0.79503660	0.21630451	0.02318777	-0.28610615	-0.25141589
2025-07-24	-0.14695413	0.11463982	0.71993018	0.10193925	0.79698399	0.22007528	0.02534788	-0.29059162	-0.24587663
2025-07-25	-0.15267964	0.12382773	0.73024846	-0.00882611	0.76715372	0.20926421	0.02484329	-0.25661198	-0.26292145
2025-07-28	-0.15449770	0.11556443	0.72871836	0.01918519	0.75514338	0.21464015	0.03797270	-0.26962877	-0.26348891
2025-07-29	-0.10703080	0.06756099	0.75234114	-0.10608393	0.71691467	0.19990154	0.04379280	-0.19137265	-0.20177328
2025-07-30	-0.12116308	0.07693737	0.65699406	-0.15523705	0.61009926	0.26562519	0.03858269	-0.22337655	-0.21492623
2025-07-31	-0.11037731	0.03388091	0.59321316	-0.25650345	0.58843157	0.31573846	0.05441520	-0.17558502	-0.14079606
2025-08-01	-0.13533240	0.17705094	0.59183494	-0.32804691	0.51260453	0.33144389	0.06326819	-0.13170383	-0.28559365
2025-08-04	-0.06771246	0.18420415	0.61471231	-0.31483242	0.50981954	0.36003076	0.06026240	-0.34391449	-0.29015242
2025-08-05	-0.06338938	0.17877080	0.61467022	-0.30068311	0.51925419	0.36119863	0.06225479	-0.33603602	-0.28197625
2025-08-06	-0.08938483	0.21199730	0.67134854	-0.34599548	0.54863819	0.37819611	0.04791884	-0.30364872	-0.28736449
2025-08-07	-0.11234712	0.18609708	0.70919940	-0.39856180	0.56001705	0.35749022	0.03941006	-0.36882577	-0.27803195
2025-08-08	-0.11017866	0.16531164	0.70752703	-0.39505979	0.55916749	0.33901501	0.04740316	-0.38249308	-0.27176037
2025-08-11	-0.12373222	0.15301548	0.72023680	-0.34415682	0.60631583	0.34545248	0.05639229	-0.41890271	-0.26324086
2025-08-12	-0.17033124	0.17020956	0.68910417	-0.39261570	0.59185289	0.35628733	0.07246082	-0.44669286	-0.27400359
2025-08-13	-0.17769587	0.17980057	0.70065598	-0.34378126	0.59201691	0.35766282	0.06840389	-0.46670507	-0.27418357
2025-08-14	-0.15578030	0.15259578	0.76590192	-0.24373290	0.57395659	0.33907942	0.07660257	-0.44955910	-0.27464849
2025-08-15	-0.18237201	0.17096328	0.71527456	-0.17575796	0.61012791	0.35102425	0.07515006	-0.48889477	-0.27994476
2025-08-18	-0.18356692	0.17049498	0.71601558	-0.16973128	0.60748397	0.35016289	0.06150720	-0.49030491	-0.27966721
2025-08-19	-0.20087672	0.17445640	0.69057087	-0.30643587	0.57258191	0.36313648	0.04471243	-0.51028482	-0.29022914
2025-08-20	-0.20336867	0.16459723	0.71001914	-0.31584886	0.57301433	0.36068095	0.04257230	-0.52597065	-0.29419634
2025-08-21	-0.20627011	0.16280045	0.71388364	-0.30801014	0.56980659	0.36594833	0.04595053	-0.51830732	-0.29326134
2025-08-22	-0.20152565	0.16802688	0.69417143	-0.26710437	0.57025906	0.37198854	0.04413304	-0.52605498	-0.29632394
2025-08-25	-0.19263073	0.17249547	0.69860584	-0.32004614	0.55369510	0.38591020	0.03921447	-0.50007046	-0.29767631
2025-08-26	-0.20580848	0.16248143	0.69852851	-0.31138198	0.54765848	0.38936453	0.04769824	-0.53439150	-0.29606911
2025-08-27	-0.20751549	0.15913660	0.68279740	-0.33384366	0.53929268	0.39618138	0.03990659	-0.56400579	-0.29054462
2025-08-28	-0.19994931	0.15585053	0.67310415	-0.34516600	0.52076400	0.40786879	0.04153611	-0.57067887	-0.28789941
2025-08-29	-0.22177611	0.21232998	0.74102868	-0.26118205	0.51487729	0.41911903	0.03817164	-0.60066256	-0.30662198
2025-09-02	-0.20811266	0.20084481	0.72930780	-0.29523652	0.52909263	0.39770010	0.04302933	-0.60150236	-0.30457033
2025-09-03	-0.22360476	0.19838141	0.72474572	-0.28366623	0.51549431	0.40808072	0.03871172	-0.59879496	-0.30576981
2025-09-04	-0.25208947	0.18924980	0.71785807	-0.21548748	0.57842894	0.40426062	0.04434570	-0.59674610	-0.30311293
2025-09-05	-0.25498407	0.20569832	0.72293973	-0.21446335	0.56318356	0.41132444	0.03479792	-0.68216364	-0.32796359
2025-09-08	-0.28236449	0.19066441	0.78250086	-0.20866121	0.56016581	0.43351779	0.03361136	-0.63413072	-0.33862777
2025-09-09	-0.28097008	0.17730733	0.69753060	-0.21044755	0.58784842	0.43525180	0.04277799	-0.49290243	-0.32232666
2025-09-10	-0.29492429	0.18599107	0.65779496	-0.20266041	0.52605606	0.41735301	0.03241758	-0.59860277	-0.35091229
2025-09-11	-0.28187923	0.18016700	0.66477109	-0.16884470	0.52156555	0.43529763	0.03678857	-0.60540068	-0.36268145
2025-09-12	-0.25847398	0.17723721	0.66357629	-0.19300592	0.51344911	0.43038191	0.03625056	-0.59634382	-0.36030819
2025-09-15	-0.23877457	0.17732324	0.65653181	-0.18505509	0.52117470	0.43370208	0.03547080	-0.58877766	-0.36187327
2025-09-16	-0.23676936	0.18391314	0.65663393	-0.20707466	0.52233957	0.44343381	0.04145292	-0.59190462	-0.36988119
2025-09-17	-0.24099391	0.17937776	0.66249334	-0.20461045	0.52199922	0.44064704	0.04282630	-0.58699129	-0.37293411
2025-09-18	-0.25232191	0.15725073	0.67825191	-0.53938361	0.48160358	0.39634454	0.04532734	-0.48474439	-0.37312549
2025-09-19	-0.25650348	0.15446016	0.66873083	-0.50476511	0.52161188	0.40107203	0.05227157	-0.47990565	-0.36061775
2025-09-22	-0.24816104	0.14725640	0.64745195	-0.45546925	0.53625450	0.37837958	0.05994729	-0.46441006	-0.36566935
2025-09-23	-0.25924290	0.15036008	0.65080579	-0.42411224	0.54471667	0.35439188	0.05465095	-0.48259022	-0.36446170
2025-09-24	-0.24676772	0.14961299	0.62864266	-0.37874580	0.45830082	0.35474027	0.04107197	-0.46507513	-0.35781337
2025-09-25	-0.26336360	0.15408884	0.65494465	-0.45496935	0.47688657	0.33982726	0.04133796	-0.47310518	-0.36026973
2025-09-26	-0.28377778	0.16351392	0.72256667	-0.46369137	0.50299990	0.33576880	0.03863145	-0.54426116	-0.36749598
2025-09-29	-0.27488281	0.15610762	0.70970878	-0.43114216	0.46928080	0.32111922	0.03391612	-0.53766389	-0.36863251
2025-09-30	-0.29941036	0.15847109	0.76471030	-0.44557910	0.47775904	0.33103645	0.02715646	-0.57174542	-0.35704894
2025-10-01	-0.34293806	0.16247168	0.81863743	-0.35869721	0.55972655	0.30060415	0.02413820	-0.69179398	-0.34162804
2025-10-02	-0.35383388	0.15756573	0.82277249	-0.36528819	0.56154164	0.29999922	0.02420722	-0.69324515	-0.33775816
2025-10-03	-0.35154960	0.14527080	0.82025180	-0.34810126	0.55419496	0.29923573	0.01788574	-0.69629946	-0.32855923
2025-10-06	-0.31512521	0.11316554	0.84037955	-0.40444746	0.52310177	0.25930235	0.02032541	-0.71051544	-0.32456408
2025-10-07	-0.28334608	0.15815939	0.81442344	-0.37570391	0.45524938	0.23664104	0.03565766	-0.72882550	-0.29735467
2025-10-08	-0.28734511	0.17772645	0.87753884	-0.37029121	0.48204221	0.22631973	0.03187927	-0.75741800	-0.25972629
2025-10-09	-0.30263145	0.16234132	0.88783904	-0.31671764	0.48543788	0.20623378	0.02391413	-0.73856078	-0.24132974
2025-10-10	-0.30417530	0.16633713	0.89767634	-0.28918784	0.48725483	0.20621399	0.01585978	-0.72241966	-0.23714721
2025-10-13	-0.30817492	0.16663454	0.89143632	-0.29568590	0.48577462	0.20399404	0.01321534	-0.71940402	-0.23437165
2025-10-14	-0.32466012	0.17107977	0.91870218	-0.31410179	0.48969266	0.19163554	0.01022744	-0.70270545	-0.22940797
2025-10-15	-0.33597764	0.18246842	0.92743378	-0.28905243	0.49273543	0.17885753	0.00154359	-0.73874156	-0.23564386
2025-10-16	-0.34986169	0.17887522	0.91847505	-0.26485987	0.45819139	0.19001684	-0.00562210	-0.77026807	-0.23206451
2025-10-17	-0.38478739	0.20482221	0.90137169	-0.21777501	0.47740369	0.19628641	-0.00459619	-0.78634328	-0.24451301
2025-10-20	-0.39411166	0.20779464	0.92335919	-0.22403287	0.47001495	0.19264419	-0.02384424	-0.81721857	-0.24950806
2025-10-21	-0.41543122	0.21880297	0.91343253	-0.22494616	0.49427374	0.20100246	-0.02117186	-0.85577737	-0.23683348
2025-10-22	-0.41306920	0.22010786	0.90963924	-0.23246766	0.49556538	0.20186131	-0.02261107	-0.86125032	-0.23616241
2025-10-23	-0.40625977	0.22255097	0.90477475	-0.24870127	0.47639927	0.19976963	-0.04839567	-0.81648052	-0.23336916
2025-10-24	-0.39871389	0.22317628	0.88666133	-0.22894783	0.45015183	0.19848343	-0.05764533	-0.79851791	-0.22985257
2025-10-27	-0.39922615	0.22464879	0.88783036	-0.23234510	0.45201831	0.20433538	-0.06078953	-0.80118665	-0.23074688
2025-10-28	-0.41377233	0.21827574	0.86310933	-0.29026989	0.44264373	0.15975200	-0.07316317	-0.80181203	-0.18876950
2025-10-29	-0.43725547	0.30488417	0.82248024	-0.29668430	0.44258589	0.15334016	-0.07667533	-0.81209559	-0.19979691
2025-10-30	-0.44681411	0.30784175	0.84297169	-0.25847668	0.45849858	0.16037003	-0.07416273	-0.83768273	-0.20835058
2025-10-31	-0.46597266	0.31113460	0.85484498	-0.26922180	0.45174946	0.15194516	-0.07579352	-0.69587337	-0.21544840
2025-11-03	-0.46153855	0.31700149	0.86072061	-0.24223076	0.42055628	0.13851874	-0.06935991	-0.72771542	-0.20711395
2025-11-04	-0.46844956	0.30773114	0.85874063	-0.25455238	0.39769785	0.13743519	-0.07539123	-0.76718130	-0.19879957
2025-11-05	-0.48582684	0.28011448	0.91041365	-0.28699351	0.34164843	0.18830156	-0.07222832	-0.78924062	-0.19864463
2025-11-06	-0.51046730	0.27248051	0.91349334	-0.30947514	0.36521746	0.18090433	-0.07397934	-0.80943498	-0.21465443
2025-11-07	-0.51027381	0.28630320	0.91771581	-0.31801815	0.36306689	0.17598331	-0.07147898	-0.81509079	-0.22007816
2025-11-10	-0.51646971	0.29950861	0.98069433	-0.31705952	0.32634849	0.14228107	-0.05522831	-0.77586750	-0.24424891
2025-11-11	-0.51461011	0.26518920	0.99595038	-0.30443165	0.36004950	0.12628804	-0.06002018	-0.81836776	-0.22875955
2025-11-12	-0.55612857	0.27705233	1.00995637	-0.26147620	0.45211000	0.07353633	-0.06034186	-0.84937503	-0.24115974
2025-11-13	-0.55227853	0.26467869	1.00887602	-0.26277951	0.45143502	0.07047507	-0.05777573	-0.86373029	-0.22732318
2025-11-14	-0.56171952	0.26990389	0.99875565	-0.24713089	0.42351803	0.06455294	-0.05714933	-0.85413279	-0.24365722
2025-11-17	-0.55341027	0.26552699	0.98299282	-0.23641343	0.43663135	0.06577868	-0.05367501	-0.88058578	-0.24125442
2025-11-18	-0.55938307	0.25628613	1.00267653	-0.24753958	0.42085519	0.06640518	-0.04961103	-0.87864455	-0.22907276
2025-11-19	-0.58509848	0.26243942	0.99235759	-0.25264716	0.41249592	0.07279994	-0.05756288	-0.89378605	-0.22743877
2025-11-20	-0.58140610	0.26228860	1.00818727	-0.25316498	0.38118177	0.07853670	-0.05728806	-0.89058267	-0.22102013
2025-11-21	-0.58584292	0.26825685	0.99056947	-0.24962323	0.37345487	0.07652345	-0.06213292	-0.89054261	-0.22534319
2025-11-24	-0.58790140	0.26402205	1.01453894	-0.23737815	0.41484926	0.06322917	-0.06826368	-0.90590486	-0.23332645
2025-11-25	-0.59028929	0.26753530	1.01549892	-0.23957325	0.41677566	0.06424496	-0.07028553	-0.91770037	-0.23678663
2025-11-26	-0.61675659	0.28925247	1.04801034	-0.24257604	0.42423950	0.11821975	-0.07861554	-1.00026001	-0.23881193
2025-11-28	-0.60924556	0.27824702	1.04320496	-0.22829631	0.42132308	0.10202655	-0.08020412	-0.99094095	-0.23081430
2025-12-01	-0.60784459	0.28147880	1.05224706	-0.22053511	0.41911525	0.09972608	-0.07763384	-0.99776934	-0.23345197
2025-12-02	-0.59620260	0.25972074	1.02603852	-0.29629036	0.45461963	0.11134281	-0.06906339	-1.01531432	-0.21419815
2025-12-03	-0.58875451	0.25744996	1.00339644	-0.32827090	0.41629167	0.10598399	-0.06174152	-1.01267157	-0.20352991
2025-12-04	-0.59150401	0.25141516	0.95651603	-0.26979179	0.51425755	0.06598429	-0.07740111	-0.93998599	-0.19686081
2025-12-05	-0.61187365	0.25024546	0.95783684	-0.26053378	0.50225095	0.07046978	-0.07626901	-0.93244284	-0.19684770
2025-12-08	-0.56517095	0.27111888	0.92646913	-0.14611420	0.46390874	0.06467893	-0.02863107	-0.93309298	-0.16791679
2025-12-09	-0.58421315	0.27492783	0.93088534	-0.10130916	0.46662734	0.07235812	-0.03566448	-0.95058182	-0.16504313
2025-12-10	-0.60254825	0.28021976	0.94699415	-0.08349269	0.48112566	0.07385513	-0.04050673	-0.90909548	-0.17521840
2025-12-11	-0.60996405	0.27968697	0.95407839	-0.08052285	0.46893320	0.07211521	-0.04033602	-0.91259831	-0.17395992
2025-12-12	-0.65765721	0.30465077	0.96619259	-0.09670047	0.48961993	0.05115561	-0.05003733	-0.91407490	-0.18448576
2025-12-15	-0.69884908	0.29549535	0.97499578	-0.10144540	0.49937143	0.07215441	-0.04278366	-0.93963289	-0.17402582
2025-12-16	-0.69305763	0.29688737	0.95502969	-0.10148149	0.51461761	0.07306144	-0.04669881	-0.94104614	-0.17836544
2025-12-17	-0.69701495	0.29951849	0.97569400	-0.11213413	0.51172077	0.05538129	-0.05656031	-0.95823716	-0.17503717
2025-12-18	-0.69582320	0.30355107	1.01490153	-0.10795394	0.45338880	0.05930592	-0.04903668	-0.96403506	-0.17077259
2025-12-19	-0.69085791	0.29847943	0.99220378	-0.10888984	0.40171176	0.04248027	-0.04753597	-0.93523924	-0.15581290
2025-12-22	-0.68976273	0.29569750	1.02385334	-0.16906468	0.38869890	0.02041154	-0.04114911	-0.99853400	-0.16650346
2025-12-23	-0.69146201	0.27727484	1.03416400	-0.15869849	0.40445892	0.00798423	-0.04119271	-0.99953062	-0.14189467
2025-12-24	-0.68625653	0.27024799	0.99718007	-0.15487415	0.43197575	0.00766163	-0.04249908	-0.99656369	-0.13418274
2025-12-26	-0.68532282	0.26951526	0.99715121	-0.15592613	0.42762293	0.00830133	-0.04294944	-0.99149949	-0.13490951
2025-12-29	-0.68752320	0.27215922	0.98104522	-0.16614011	0.41429047	0.00250587	-0.04680800	-0.98689396	-0.13562953
2025-12-30	-0.69218742	0.27997493	0.98392189	-0.17306455	0.39952672	-0.00014194	-0.05169575	-0.97506444	-0.14218082
2025-12-31	-0.70073633	0.27797010	0.98255527	-0.18993618	0.38882853	0.00516032	-0.05121923	-0.97426747	-0.14797347
2026-01-02	-0.78231702	0.29989781	0.89381149	0.02507807	0.60595961	0.06458991	-0.07483506	-0.96880592	-0.17118294
2026-01-05	-0.78546309	0.29218241	0.88760215	0.02396554	0.59210304	0.06647539	-0.07536511	-0.95856178	-0.17658132
2026-01-06	-0.75936177	0.30340743	0.89963119	0.05783582	0.46041275	0.10597902	-0.06548428	-0.96765924	-0.15591799
2026-01-07	-0.75865031	0.32297614	0.90289094	-0.05547786	0.46550812	0.09428678	-0.06629498	-0.96908485	-0.15423001
2026-01-08	-0.74927942	0.31727913	0.90572166	-0.09064618	0.46377000	0.08034270	-0.06522641	-0.94612400	-0.14631707
2026-01-09	-0.72925993	0.32198807	0.90491997	-0.13529060	0.44217970	0.09081442	-0.06033996	-0.90344785	-0.15805855
2026-01-12	-0.74380025	0.32541795	0.89745004	-0.15326118	0.44804670	0.08781096	-0.05095813	-0.90653383	-0.16537714
2026-01-13	-0.77415320	0.32477858	0.90911744	-0.10195132	0.44028903	0.08223989	-0.05448827	-0.93413320	-0.16384451
2026-01-14	-0.78762419	0.33651546	0.90570793	-0.10761252	0.41029747	0.08788132	-0.04759254	-0.94108493	-0.16149798
2026-01-15	-0.75910396	0.32495563	0.87745543	-0.14827751	0.38054568	0.10557345	-0.06964285	-0.92831293	-0.15576622
2026-01-16	-0.76702141	0.30328339	0.92787628	-0.17738431	0.46339758	0.08856520	-0.05666985	-0.97661967	-0.14558500
2026-01-20	-0.75544017	0.29335412	0.87774162	-0.13387508	0.49495184	0.07326411	-0.03697580	-0.94649255	-0.13964484
2026-01-21	-0.75675312	0.29943453	0.87169376	-0.12251491	0.49373729	0.07865581	-0.03630264	-0.93887186	-0.13461572
